time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1766864170999212300,110.84521240234375,129.83325382415205,0.7019024083513679,7.252662121267771,42.28863552905558,159.24325367156416,291.21734619140625,2.335406931037694,3,-71.80800411068839,9.55594285913014
1766864171999204900,111.84520483398437,129.95662851072848,0.7281815693004907,7.256199282978192,42.28866784105542,159.3666283581406,285.033447265625,2.487161265405315,3,-71.80813299086616,10.535596134926948
1766864172999197400,112.84519750976563,131.36081226356328,0.7359093279891987,7.241073237220263,42.28868538641956,160.77081211097538,283.8343505859375,2.2816565636957575,3,-71.80827061884062,11.150485169645453
1766864173999188500,113.8451884765625,131.57352004852146,0.7629718411703181,7.249614501946448,42.28870496339978,160.98351989593357,283.8343505859375,2.1912808264321946,3,-71.80841125967363,11.732536772419584
1766864174999181800,114.84518188476562,132.16158595401794,0.776002324137353,7.25168832250041,42.288721835452904,161.57158580143005,280.2479172713091,2.266673173721124,3,-71.80856537804314,12.368678597856256
1766864175999174400,115.84517431640624,131.37371675577015,0.8294021037139923,7.258896281456048,42.28874452109877,160.78371660318226,280.47515640372137,2.574985003581322,3,-71.80872437435889,13.004287363340055
1766864176999165400,116.84516552734375,132.13403652701527,0.7828336537376289,7.256956364714082,42.28876855215483,161.54403637442738,280.80042664465924,2.4274488221145063,3,-71.80889105935431,13.66299422631968
1766864177999158000,117.84515795898437,132.30468431580812,0.7893895703605398,7.256107554341012,42.28878778786663,161.71468416322023,279.92587116124207,2.8594307039873708,3,-71.80906567749803,14.186105579776717
1766864178999150000,118.84515014648437,132.87313386052847,0.7715704509579222,7.253941061270448,42.288811168717004,162.28313370794058,279.93498339820104,2.6027860069425,3,-71.80923985869286,14.475940888771524
1766864179999142700,119.845142578125,134.25024558324367,0.7895539735435898,7.2446030726220245,42.288831991752645,163.66024543065578,279.90582275390625,2.816360839688891,3,-71.809413120136,14.507130678308576
1766864180999135000,120.84513500976563,128.3825170211494,0.7838529780740718,7.185239668680426,42.288875501275975,157.7925168685615,283.9380187988281,3.0073350813745114,3,-71.80959023972926,14.714187104801523
1766864181999127800,121.8451279296875,131.54965521860868,0.7528148595131161,7.2589688394965375,42.288910745492224,160.9596550660208,286.9022569384773,2.867340289026221,3,-71.80976002397662,14.734227255832923
1766864182999120000,122.84511987304687,132.33648885879666,0.7585304033113691,7.257241826145852,42.28895647572392,161.74648870620877,288.31660319191775,2.409049455657561,3,-71.80993254672768,14.89119279913707
1766864183999111700,123.84511157226562,132.80883465427905,0.7307042143118162,7.255188021343411,42.289004799450964,162.21883450169116,289.8752941045593,2.1859982094205046,3,-71.81010089997945,14.907305294515272
1766864184999103500,124.845103515625,133.22250905632973,0.7092840418143518,7.253623474626052,42.28905668820348,162.63250890374184,291.74278537826046,2.7170563917842805,3,-71.81026076155129,14.486169662247864
1766864185999096000,125.84509594726562,133.65727596450597,0.7024456145213913,7.25484564848827,42.289108675504345,163.06727581191808,293.26446533203125,2.374823698483407,3,-71.81042386095852,14.325516380823112
1766864186999088600,126.84508862304688,133.81579259131104,0.7412332124263136,7.257168998065035,42.28916067415872,163.22579243872315,294.0242919921875,2.175535692420225,3,-71.81058178045807,14.232057365932427
1766864187999081500,127.84508154296876,134.41802303120494,0.7046226212477854,7.25546641933568,42.28921382059951,163.82802287861705,294.0242919921875,2.496226429001457,3,-71.81073816054993,14.187813011373596
1766864188999073000,128.84507299804687,134.55117711052299,0.7096349790137287,7.256814683416871,42.28926746677994,163.9611769579351,294.0242919921875,2.6058512698745666,3,-71.81089614049822,14.282780621033265
1766864189999065300,129.8450654296875,135.03499810956419,0.6923813881150604,7.257553704093553,42.289322201130126,164.4449979569763,294.1443786621094,2.281397278085954,3,-71.81105696600245,14.379711218236078
1766864190999058200,130.84505810546875,135.25708592962474,0.6983103908906251,7.258423502432325,42.289381869250334,164.66708577703685,294.1443786621094,2.1298716335144414,3,-71.81121783205846,14.564415459676512
1766864191999050200,131.84505029296875,135.34945813100785,0.6937783639287032,7.258690191371682,42.289437289360315,164.75945797841996,294.1443786621094,2.1757515435305916,3,-71.81138121205105,14.700140079798427
1766864192999801000,132.8458010253906,135.8400675887242,0.7020089047240277,7.2583145605445205,42.28948718438162,165.2500674361363,293.9736633300781,2.081063494914063,3,-71.81154041962905,14.34823816124476
1766864193999805000,133.84580493164063,135.88255567941815,0.7047035948819635,7.258709783721125,42.28953878187649,165.29255552683026,294.0349426269531,2.037864385209949,3,-71.8117003631163,14.326958630792287
1766864194999802400,134.84580224609374,135.8603390008211,0.7154959106977486,7.25897410309716,42.28959382942962,165.27033884823322,294.0349426269531,2.017556005668913,3,-71.81186313939003,14.598698099870534
1766864195999815000,135.84581494140625,135.7544039990753,0.7593892850258813,7.25897209631916,42.28964928671454,165.1644038464874,293.79693603515625,2.365799623097281,3,-71.8120265410125,14.804759062381237
1766864196999820500,136.84582055664063,136.24755207635462,0.7495606124341656,7.258342567500807,42.28970993668832,165.65755192376673,293.79693603515625,2.1627056327027168,3,-71.81220194548708,15.410858530651046
1766864197999819000,137.84581909179687,136.0167191075161,0.6860291042247818,7.258963157311276,42.28976736011339,165.42671895492822,294.7475891113281,2.6914754585239473,3.2449706293153557,-71.81237493408511,15.482367970368713
1766864198999826400,138.84582641601563,136.12601335905492,0.689658977406438,7.258922869806189,42.28982929272729,165.53601320646703,297.2104797363281,3.2593565506051916,4.00977578715651,-71.81253761262242,15.261444060280317
1766864199999832800,139.84583276367186,136.3626524657011,0.6905205716608143,7.25850747468444,42.2898889302482,165.7726523131132,299.0259094238281,2.914088661239225,3.578590236672688,-71.81270342053632,15.260296216382473
1766864200999829200,140.84582934570312,136.4535477263853,0.6826911734378597,7.258282780403066,42.28995540081965,165.8635475737974,299.0259094238281,2.4084799328801707,3,-71.81286726655559,15.445164033833594
1766864201999836200,141.84583618164064,136.5232165120542,0.6886523961522156,7.258763012863791,42.2900263814678,165.93321635946631,300.161376953125,2.2042949971073162,3,-71.81303197312764,15.665240748358977
